variant,epoch,train_loss,val_score_norm_rmse,lr,smiles_pretraining_loaded
without_adaptive_gate,1,4.9517941050504515,1.086215615272522,0.00035,False
without_adaptive_gate,2,3.981067865930927,0.8999680876731873,0.00035,False
without_adaptive_gate,3,3.249915244691659,0.7522242665290833,0.00035,False
without_adaptive_gate,4,2.8124717879669827,0.6594566106796265,0.00035,False
without_adaptive_gate,5,2.4203410697857124,0.6733054518699646,0.00035,False
without_adaptive_gate,6,2.303968496347597,0.612964391708374,0.00035,False
without_adaptive_gate,7,2.4196692549121317,0.626677393913269,0.00035,False
without_adaptive_gate,8,2.2897862039935526,0.6574986577033997,0.00035,False
without_adaptive_gate,9,2.157864890173468,0.6139408349990845,0.00035,False
without_adaptive_gate,10,2.1529559040568884,0.6384649872779846,0.00035,False
without_adaptive_gate,11,2.225651576256877,0.6258459091186523,0.00035,False
without_adaptive_gate,12,1.9501240453170856,0.6340742707252502,0.00035,False
without_adaptive_gate,13,1.8810479179102713,0.5999889373779297,0.00035,False
without_adaptive_gate,14,1.839779832600299,0.6639661192893982,0.00035,False
without_adaptive_gate,15,1.7203108640241374,0.5980857014656067,0.00035,False
without_adaptive_gate,16,1.705495488581233,0.6070327162742615,0.00035,False
without_adaptive_gate,17,1.5991707977824186,0.5894670486450195,0.00035,False
without_adaptive_gate,18,1.4731209459105088,0.5810620784759521,0.00035,False
without_adaptive_gate,19,1.452058778383345,0.5999928712844849,0.00035,False
without_adaptive_gate,20,1.4391357368199613,0.6465597748756409,0.00035,False
without_adaptive_gate,21,1.4170509608004105,0.6133717894554138,0.00035,False
without_adaptive_gate,22,1.3798715057173325,0.6022764444351196,0.00035,False
without_adaptive_gate,23,1.313001763758235,0.6037405133247375,0.00035,False
without_adaptive_gate,24,1.169151804834136,0.6175435185432434,0.00035,False
without_adaptive_gate,25,1.2346828327129025,0.5678607821464539,0.00035,False
without_adaptive_gate,26,1.3538321837080711,0.634793758392334,0.00035,False
without_adaptive_gate,27,1.2965720114907668,0.5920230746269226,0.00035,False
without_adaptive_gate,28,1.1544825469012037,0.6546829342842102,0.00035,False
without_adaptive_gate,29,1.2472954601517523,0.5705783367156982,0.00035,False
without_adaptive_gate,30,1.1011438120098014,0.5850939750671387,0.00035,False
without_adaptive_gate,31,1.0451123296278308,0.5522271394729614,0.00035,False
without_adaptive_gate,32,1.079087249895665,0.5945081114768982,0.00035,False
without_adaptive_gate,33,1.0152697950133478,0.7087645530700684,0.00035,False
without_adaptive_gate,34,1.0132671663274315,0.5998132228851318,0.00035,False
without_adaptive_gate,35,0.9623819202652777,0.5694482922554016,0.00035,False
without_adaptive_gate,36,0.9718188365716585,0.5947950482368469,0.00035,False
without_adaptive_gate,37,0.8883179438675886,0.5761868357658386,0.00035,False
without_adaptive_gate,38,0.9430875815646187,0.5686963796615601,0.000175,False
without_adaptive_gate,39,0.9441385456404761,0.5933101773262024,0.000175,False
without_adaptive_gate,40,0.860994576003539,0.5698726177215576,0.000175,False
without_adaptive_gate,41,0.84763704763033,0.5524794459342957,0.000175,False
without_adaptive_gate,42,0.8334210455729699,0.5680568218231201,0.000175,False
without_adaptive_gate,43,0.7287687078820473,0.6100999712944031,0.000175,False
without_adaptive_gate,44,0.7404587886720427,0.5773329138755798,0.000175,False
without_adaptive_gate,45,0.7363023945174292,0.559279203414917,8.75e-05,False
without_adaptive_gate,46,0.72476181372298,0.5736435651779175,8.75e-05,False
without_adaptive_gate,47,0.6915161210204919,0.5574478507041931,8.75e-05,False
without_adaptive_gate,48,0.7123831610405008,0.5926782488822937,8.75e-05,False
without_adaptive_gate,49,0.6864684011923705,0.6044033169746399,8.75e-05,False
without_adaptive_gate,50,0.6734268988302241,0.6304388046264648,8.75e-05,False
without_adaptive_gate,51,0.6459375754076773,0.6102706789970398,8.75e-05,False
